id,run_id,name,vertical,town,postcode,address,website,domain,phone,google_place_id,rating,review_count,director_name,companies_house_number,is_group_owned,is_chain,chain_reason,priority,priority_score,created_at,top_pain_review
614,26,ALP Heating Ltd,hvac,"Camberley, Surrey",GU15 2QT,"10, Helix Business Park, Camberley GU15 2QT",https://www.alpheating.co.uk/,alpheating.co.uk,01276 905203,ChIJqR2sx1-62WkRwJuPxHhj7YQ,5.0,24,"AVCI, Erkan",13493540,0,0,,,,2026-08-19T10:58:44.022857+00:00,
615,26,Crystal Air Conditioning Ltd,hvac,"Camberley, Surrey",GU47 8HR,"141 High St, Sandhurst GU47 8HR",https://www.crystalair.co.uk/,crystalair.co.uk,01252 872726,ChIJqfxNStqBdkgRM9E8eULmelA,5.0,167,"LEES, Roger Clifford",12264612,0,1,same Companies House company number seen at 2 discovered locations,,,2026-08-19T10:58:44.476060+00:00,
616,26,ProAir │ Climate Control,hvac,"Camberley, Surrey",GU47 8DY,"58 High St, Sandhurst GU47 8DY",http://www.proairuk.co.uk/,proairuk.co.uk,07833 679777,ChIJJSbMtu_2gQ0RIAbPG4DcZGg,4.8,69,"MCGUINNESS, Kay Juliet",04764529,0,0,,,,2026-08-19T10:58:44.923104+00:00,
617,26,Precision Plumbing & Air Conditioning LTD,hvac,"Camberley, Surrey",GU15 2BH,"153 Yaverland Dr, Bagshot GU15 2BH",https://www.precision-plumbers.co.uk/,precision-plumbers.co.uk,020 3815 2815,ChIJfULms98Du2ARoGGcQCgpPoU,5.0,20,"WHITE, Joshua Callum",14838530,0,0,,,,2026-08-19T10:58:45.416481+00:00,
618,26,AUX HEAT PUMP,hvac,"Camberley, Surrey",GU15 2QT,"9 - 10, Helix Business Park, Camberley GU15 2QT",https://www.auxuk.com/,auxuk.com,0345 257 7387,ChIJlWOOYuordEgRBD-YS8sHsCc,5.0,15,"DUNCAN, Emma",SC715267,0,1,same Companies House company number seen at 2 discovered locations,,,2026-08-19T10:58:45.858241+00:00,
619,26,Therm Heat Ltd,hvac,"Camberley, Surrey",GU15 3SY,"Knoll House, Knoll Rd, Camberley GU15 3SY",http://www.thermheat.co.uk/,thermheat.co.uk,01252 308314,ChIJ_Q9uyZTUdUgRVBZOFh8kVPo,4.9,110,"DARKER, Steven",08595275,0,0,,,,2026-08-19T10:58:46.307446+00:00,
620,26,R.S.Services,hvac,"Camberley, Surrey",GU15 3TB,"27 Langley Dr, Camberley GU15 3TB",http://www.r-s-services.co.uk/,r-s-services.co.uk,07827 334074,ChIJQcE9hVnVdUgRp2uA4yD7740,5.0,2,"GILMORE, Rory Stephen",SC800115,0,0,,,,2026-08-19T10:58:46.720459+00:00,
621,26,Wallis Moore Plumbing & Heating,hvac,"Camberley, Surrey",GU15 3TA,"42 Portesbery Rd, Camberley GU15 3TA",http://www.wallismoore.co.uk/,wallismoore.co.uk,07540 429750,ChIJX4H-ZmLVdUgR2GIOEwB4NZQ,5.0,18,"WALLIS, Matthew Peter",07623170,0,0,,,,2026-08-19T10:58:47.208970+00:00,
622,26,Smart Plumb & Heat Ltd,hvac,"Camberley, Surrey",GU15 3SZ,"1 Portesbery Rd, Camberley GU15 3SZ",http://www.smartplumbandheat.co.uk/,smartplumbandheat.co.uk,07595 230287,ChIJUffnu-Vhq48RMK7UoCdd2ls,5.0,5,"KALSI, Sandeep Singh",16535978,0,0,,,,2026-08-19T10:58:47.680144+00:00,
623,26,A.C.A Plumbing & Heating,hvac,"Camberley, Surrey",GU16 6LZ,"29 Gresham Way, Frimley Green, Camberley GU16 6LZ",https://www.acaplumbingandheating.co.uk/,acaplumbingandheating.co.uk,07811 351097,ChIJjUiVrnHVdUgRVyfHb4VVy4Q,5.0,4,,,0,0,,,,2026-08-19T10:58:47.958216+00:00,
