id,run_id,name,vertical,town,postcode,address,website,domain,phone,google_place_id,rating,review_count,director_name,companies_house_number,is_group_owned,is_chain,chain_reason,priority,priority_score,created_at,top_pain_review
499,21,Ventus Air Conditioning Ltd,hvac,Surrey,GU1 1RU,"22-28 Cobbett Pk, Moorfield Rd, Guildford GU1 1RU",http://www.ventusltd.co.uk/,ventusltd.co.uk,07496 990442,ChIJh8RdMG7XdUgR2AJr45PX-I4,5.0,73,"HALL, Gary Kenneth John",13647811,0,0,,,,2026-08-19T05:29:26.602706+00:00,
500,21,HT cooling LTD,hvac,Surrey,GU21 2TN,"24, Florence Court, Knaphill, Woking GU21 2TN",http://htcooling.com/,htcooling.com,07557 477700,ChIJ5UZTEoklyUUReChwDSQbnSc,5.0,50,"LEE, Harry Thomas",13378090,0,0,,,,2026-08-19T05:29:27.010341+00:00,
501,21,"THAW - Air Conditioning, Plumbing & Electrical Surrey",hvac,Surrey,KT16 9GF,"Unit 5, Ashley Business Centre, Hanworth Ln, Chertsey KT16 9GF",http://www.thawgroup.com/,thawgroup.com,0800 689 1726,ChIJhVKLhkB3dkgResqJgFJ2TJ4,4.8,72,,,0,0,,,,2026-08-19T05:29:27.318890+00:00,
502,21,RC Cooling Ltd,hvac,Surrey,KT18 6JG,"5 Grosvenor Rd, Epsom KT18 6JG",http://www.rcooling.co.uk/,rcooling.co.uk,01737 632805,ChIJk8BN8gLjdUgRgpXhUeq4qqo,4.9,44,,,0,0,,,,2026-08-19T05:29:27.537173+00:00,
503,21,Sunrise Heating & Cooling Ltd.,hvac,Surrey,,"6234 152A St, Surrey, BC V3S 5X5, Canada",https://www.sunriseheating.ca/,sunriseheating.ca,(604) 612-4591,ChIJs2Pz6FjahVQREUau7TiVndw,4.9,494,"UNDERWOOD, Andrew Philip",SC743952,0,0,,,,2026-08-19T05:29:28.028305+00:00,
504,21,Atrium Air Conditioning Ltd,hvac,Surrey,GU22 0SW,"The Lodge, Windrush, Prey Heath Rd, Woking GU22 0SW",http://www.atriumaircon.co.uk/,atriumaircon.co.uk,01483 889090,ChIJg1RZlNnQdUgRPtmNzOvEG_U,5.0,22,"HALL, Gary Kenneth John",02939822,0,0,,,,2026-08-19T05:29:28.449288+00:00,
505,21,AC Logic,hvac,Surrey,GU21 2TA,"36 Ivydene, Knaphill, Woking GU21 2TA",http://www.aclogic.co.uk/,aclogic.co.uk,01483 676983,ChIJ_byJiETWdUgRgHJTSS0mcbI,5.0,38,"CHILDS, Kenneth",07474927,0,0,,,,2026-08-19T05:29:28.900302+00:00,
506,21,Molesey Air Conditioning Ltd,hvac,Surrey,KT8 2RF,"61 Central Ave, West Molesey KT8 2RF",https://www.moleseyair.co.uk/,moleseyair.co.uk,07516 590017,ChIJgxmhZdULdkgRmeauRUtgq78,4.9,100,"LANGRIDGE, Justin",11501066,0,0,,,,2026-08-19T05:29:29.325912+00:00,
507,21,Crown Air conditioning Ltd,hvac,Surrey,SM7 1PB,"Castle House Rear OF, 39 Nork Way, Banstead SM7 1PB",http://crownac.co.uk/,crownac.co.uk,01737 668310,ChIJ5-VK4xAKdkgRX5bLb9nIYcA,4.9,57,"BROWN, Mathew Graham",06434997,0,0,,,,2026-08-19T05:29:29.739279+00:00,
508,21,Crisp Air Conditioning Ltd,hvac,Surrey,RH6 0AP,"Caledonian House, Reigate Rd, Hookwood, Horley RH6 0AP",https://www.crispac.co.uk/,crispac.co.uk,01737 483552,ChIJ_RYOjMTldUgR7fzwIM9SvU8,5.0,75,"GUNN, Daniel David",09754899,0,0,,,,2026-08-19T05:29:30.154908+00:00,
509,21,RJG Heating and Plumbing Ltd,hvac,Surrey,KT15 1AT,"60 Ledger Dr, Addlestone KT15 1AT",https://www.rjgheating.co.uk/,rjgheating.co.uk,01932 885735,ChIJAdCVEupVZmMRm8HiyPWACos,5.0,26,"PARSONS, Hannah Louise",16844882,0,0,,,,2026-08-19T05:29:30.624838+00:00,
510,21,Surrey Air Conditioning & Refrigeration Ltd,hvac,Surrey,RH2 0PW,"33 Deerings Rd, Reigate RH2 0PW",http://www.surreyaircon.com/,surreyaircon.com,07555 175583,ChIJSaFqnsLldUgROuMgKqFiL0w,5.0,6,"JONES, Michael Gavin",13682052,0,0,,,,2026-08-19T05:29:31.125988+00:00,
511,21,Fraser Valley Heating Ltd,hvac,Surrey,,"2675 184 St, Surrey, BC V3Z 9V2, Canada",http://www.fraservalleyheatingltd.com/,fraservalleyheatingltd.com,(604) 541-5740,ChIJPeCVWafFhVQRQ6ZxOramn7c,5.0,192,"FRASER, Andrew John",SC704036,0,0,,,,2026-08-19T05:29:31.575007+00:00,
512,21,High Path Air Conditioning,hvac,Surrey,GU7 3SN,"17 Green Ln, Godalming GU7 3SN",https://highpathairconditioning.com/,highpathairconditioning.com,07979 757186,ChIJ1xw3zwmKqGoRndg81fXFxuE,5.0,27,,,0,0,,,,2026-08-19T05:29:31.799691+00:00,
