id,run_id,name,vertical,town,postcode,address,website,domain,phone,google_place_id,rating,review_count,director_name,companies_house_number,is_group_owned,is_chain,chain_reason,priority,priority_score,created_at,top_pain_review
417,17,The Cooling Company,air conditioning companies,North London,N19 4EF,"498 Hornsey Rd, Finsbury Park, London N19 4EF",https://coolingcompany.co.uk/,coolingcompany.co.uk,020 7281 4542,ChIJB7wprVcXdkgRIl-Bl4vuNVc,4.6,7,"PRIDAY, Beverley Jane",02478161,0,0,,,,2026-08-14T05:01:46.430948+00:00,
418,17,"J Sons & Co UK | Air conditioning Installation, Repair & Maintenance, Electrical & Plumbing, Handyman, Fit out & Renovation",air conditioning companies,North London,HA9 8PB,"Preston Rd, London HA9 8PB",http://www.jsonsco.com/,jsonsco.com,020 8050 7969,ChIJR34MRRETdkgRQ9UvenAshf8,5.0,54,,,0,0,,,,2026-08-14T05:01:46.865181+00:00,
419,17,London Air conditioning,air conditioning companies,North London,NW2 7FQ,"403, Oxgate House, London NW2 7FQ",,,07543 596232,ChIJI8hG-nURdkgR9Y94zIiJ2v0,5.0,2,"JAMSHIDI, Movahed",15914945,0,0,,,,2026-08-14T05:01:47.304898+00:00,
420,17,KGR Air Conditioning,air conditioning companies,North London,N21 2RS,"852 Green Lanes, London N21 2RS",http://www.abcaircon.com/,abcaircon.com,020 8016 3648,ChIJu_xH4BoZdkgRwPiFnihndgc,4.7,63,,,0,0,,,,2026-08-14T05:01:47.513612+00:00,
421,17,Aclima London Ltd,air conditioning companies,North London,NW4 4NJ,"129 Station Rd, London NW4 4NJ",http://www.aclimalondon.com/,aclimalondon.com,020 3962 2229,ChIJs6V8PmkRdkgRkfNopuS6Bgg,5.0,34,"PERETS, Mordekhay",14815258,0,0,,,,2026-08-14T05:01:47.942522+00:00,
422,17,Gross Air Conditioning,air conditioning companies,North London,N4 1FL,"OCC Building, A 105 Eade Rd, Harringay Warehouse District, London N4 1FL",http://grossair.co.uk/,grossair.co.uk,020 3861 7000,ChIJVVXlW3QcdkgR8xkFEatClhw,5.0,11,"GROSSKOPF, Mark Mordechai",05951162,0,0,,,,2026-08-14T05:01:48.371060+00:00,
423,17,Atmosfair Air Conditioning,air conditioning companies,North London,WD6 2BW,"Unit 904, Moda Business Centre, Stirling Way, Borehamwood WD6 2BW",https://www.atmosfair.co.uk/,atmosfair.co.uk,020 3026 0267,ChIJ0waF3lIXdkgRhilpp0tIhLA,5.0,90,"BLOND, Emma Louise",12817499,0,0,,,,2026-08-14T05:01:48.806545+00:00,
424,17,Heatpumps London,air conditioning companies,North London,NW7 1BA,"Unit 2, Bittacy Business Centre, Bittacy Hill, Mill Hill East, London NW7 1BA",https://www.heatpumps.london/,heatpumps.london,020 8346 8000,ChIJDd04o8gXdkgRnzRwECY5m3s,5.0,126,,,0,0,,,,2026-08-14T05:01:49.033315+00:00,
425,17,Prime Air AC Ltd,air conditioning companies,North London,WD18 8XU,"Unit 9, 25 Greenhill Cres, Watford WD18 8XU",http://www.primeairac.co.uk/,primeairac.co.uk,020 3941 9494,ChIJqT57Ws8TdkgR27D4XfrDAUU,5.0,75,"MILITARU, Razvan Constantin, Mr.",06048659,0,0,,,,2026-08-14T05:01:49.473337+00:00,
426,17,AAC Air Conditioning,air conditioning companies,North London,SG4 0SA,"Unit 1 Cadwell Ln, Hitchin SG4 0SA",https://aacairconditioning.co.uk/?utm_source=google&utm_medium=local,aacairconditioning.co.uk,01707 325566,ChIJ-ZH4N9IkdkgRsmPAcUOGXUI,5.0,613,,,0,0,,,,2026-08-14T05:01:49.683089+00:00,
427,17,Weatherman Air Conditioning Ltd - Edgware - North London,air conditioning companies,North London,HA8 0BY,"10 Roscoff Cl, Burnt Oak, Edgware HA8 0BY",http://www.weathermanaircon.co.uk/,weathermanaircon.co.uk,07971 277747,ChIJca4PfrEWdkgRgFKwYoOCNmU,5.0,4,"GOMES, Jasso Silvestre",05129486,0,0,,,,2026-08-14T05:01:50.138221+00:00,
428,17,Cool You UK,air conditioning companies,North London,EC3R 8AJ,"Floors 7 & 8, 24 King William St, London EC3R 8AJ",https://www.coolyoudirect.co.uk/,coolyoudirect.co.uk,020 7043 2275,ChIJLWOHQzPOcEgRmYovqJg3HhA,4.7,79,"ZACHARIA, Savvas",08128635,1,1,Companies House PSC shows corporate-entity ownership (company 08128635),,,2026-08-14T05:01:50.606896+00:00,
429,17,NORTH LONDON HOME SERVICES,air conditioning companies,North London,N1 9SX,"Lavina Grove, London N1 9SX",,,07304 066498,ChIJjzoXdG8bdkgR3Iv2pMHAQuA,5.0,62,"GOLA, Amardeep Singh",12703681,0,0,,,,2026-08-14T05:01:51.112211+00:00,
430,17,Crystal Sigma: London Air Conditioning Experts,air conditioning companies,North London,,,https://www.crystalsigma.com/,crystalsigma.com,,,,,"LEES, Roger Clifford",12264612,0,0,,,,2026-08-14T05:02:30.954232+00:00,
431,17,Air Conditioning Contractor North London,air conditioning companies,North London,,,https://kmslimited.co.uk/air-conditioning-north-london/,kmslimited.co.uk,,,,,,,0,0,,,,2026-08-14T05:02:31.190521+00:00,
432,17,Aircon North London,air conditioning companies,North London,,,https://airconnorthlondon.com/,airconnorthlondon.com,,,,,"COHEN, Yoel",15980524,0,0,,,,2026-08-14T05:02:31.620623+00:00,
433,17,"air conditioning engineer jobs in north london, greater london",air conditioning companies,North London,,,https://www.simplyhired.co.uk/search?q=air+conditioning+engineer&l=north+london%2C+greater+london,simplyhired.co.uk,,,,,,,0,0,,,,2026-08-14T05:02:31.919798+00:00,
434,17,Expert HVAC Installation Services In London,air conditioning companies,North London,,,https://cooperweston.co.uk/hvac-installation/london/,cooperweston.co.uk,,,,,"MAKANJUOLA, Olawale",14551969,0,0,,,,2026-08-14T05:02:32.480424+00:00,
435,17,Air Conditioning & Electrical Services North London,air conditioning companies,North London,,,https://airway-group.co.uk/locations/north-london/,airway-group.co.uk,,,,,"MOORE, Karen Anne",04478624,0,0,,,,2026-08-14T05:02:33.019377+00:00,
436,17,Air Conditioning,air conditioning companies,North London,,,https://www.oaklandgroup.com/air-conditioning/north-london/,oaklandgroup.com,,,,,"STEWART, Richard John",05119576,0,0,,,,2026-08-14T05:02:33.440376+00:00,
437,17,North London Air Conditioning Installation,air conditioning companies,North London,,,https://www.airconditioningservicelondon.co.uk/north-london.html,airconditioningservicelondon.co.uk,,,,,"ZIDOURI, Youssef",17007106,0,1,same Companies House company number seen at 3 discovered locations,,,2026-08-14T05:02:33.889399+00:00,
438,17,Quantech North London Air Conditioning Installation Services,air conditioning companies,North London,,,https://quantechaircon.co.uk/north-london-air-conditioning-installation-services/,quantechaircon.co.uk,,,,,"EDWARDS, Ken William",17203544,0,0,,,,2026-08-14T05:02:34.382954+00:00,
