id,run_id,name,vertical,town,postcode,address,website,domain,phone,google_place_id,rating,review_count,director_name,companies_house_number,is_group_owned,is_chain,chain_reason,priority,priority_score,created_at,top_pain_review
439,18,Essex Air Contracts Ltd,air conditioning companies,East London,E17 3NU,"195 Wood St, London E17 3NU",https://www.essexaircontracts.co.uk/,essexaircontracts.co.uk,07532 756044,ChIJcZLMN1sddkgRofNyAZFSHc8,5.0,9,"TEALE, Jamie Alan",17047659,0,0,,,,2026-08-14T05:23:56.373597+00:00,
440,18,Near Me Air Conditioning,air conditioning companies,East London,SE9 6AJ,"Pinnell Rd, London SE9 6AJ",,,07899 010793,ChIJAQyYqn-p2EcR-1-k4Zyit6U,5.0,9,"ARCHER, Andrew Mark",09494633,0,0,,,,2026-08-14T05:23:56.848795+00:00,
441,18,Air Conditioning QuickCool,air conditioning companies,East London,IG1 4QR,"6-8 Coventry Rd, Cranbrook, Ilford IG1 4QR",http://coolrefairconditioning.co.uk/,coolrefairconditioning.co.uk,020 3807 5970,ChIJbyAa_aGn2EcR794JWSKAo9w,5.0,15,"CLARK, Andrew Eric Thomas",09450604,0,0,,,,2026-08-14T05:23:57.262828+00:00,
442,18,RapidHeat247,air conditioning companies,East London,E5 9QD,"16 Lea Bridge Rd, Lower Clapton, London E5 9QD",http://www.rapidheat247.co.uk/,rapidheat247.co.uk,07888 078885,ChIJNz582ewddkgRkBlcVUmWGF4,4.9,256,,,0,0,,,,2026-08-14T05:23:57.377305+00:00,
443,18,Al Bilal Air Conditioning Ltd,air conditioning companies,East London,IG5 0QF,"12 Dovedale Ave, Ilford IG5 0QF",https://www.albilalaircon.co.uk/,albilalaircon.co.uk,07464 050459,ChIJ9fpX0sum2EcR5HA1jgd20gQ,4.6,35,"SULTANA, Qamar",08234269,0,0,,,,2026-08-14T05:23:57.820841+00:00,
444,18,Sky Air Conditioning Limited,air conditioning companies,East London,IG10 1EQ,"Unit 4, Forest Business Centre, 92a Forest Rd, Loughton IG10 1EQ",http://www.skyairconditioning.co.uk/,skyairconditioning.co.uk,020 8508 6970,ChIJ__KyJ6yh2EcRdgbCjP9260M,4.9,46,"WIMPRESS, Matthew",05483713,0,0,,,,2026-08-14T05:23:58.239135+00:00,
445,18,Sensible Cooling Limited,air conditioning companies,East London,RM7 7AX,"121 Pretoria Rd, Romford RM7 7AX",http://www.sensiblecooling.co.uk/,sensiblecooling.co.uk,07880 553016,ChIJBSdgXKml2EcRtpSC2qGBOx4,5.0,18,"RAMSEY, Lee",11864160,0,0,,,,2026-08-14T05:23:58.653396+00:00,
446,18,Albo Plumbing & Heating,air conditioning companies,East London,E7 9PA,"Upton Ln, London E7 9PA",https://alboplumbing.co.uk/,alboplumbing.co.uk,020 3051 8064,ChIJr6Rt11yl2EcRphjxIUsywrI,4.8,46,"UKA, Xhezair",13593355,0,0,,,,2026-08-14T05:23:59.135586+00:00,
448,18,"Exilon - Heating, Ventilation & Air Conditioning",air conditioning companies,East London,RM13 8JD,"46 New Zealand Way, Hornchurch, Rainham RM13 8JD",,,0800 043 0844,ChIJK4dlrh272EcR1cfzh4W8yxM,5.0,15,"MAY, Adam James William",13238773,0,0,,,,2026-08-14T05:24:00.101262+00:00,
449,18,MAT Air Conditioning Installation,air conditioning companies,East London,RM11 1XS,"35 Fairkytes Ave, Hornchurch RM11 1XS",https://acinstallation.uk/,acinstallation.uk,07441 429424,ChIJoXXq6LK72EcRxCl_Zqdvlq4,5.0,19,"GIBSON, Jonathan Brian",08627162,0,1,same Companies House company number seen at 3 discovered locations,,,2026-08-14T05:24:00.576182+00:00,
