id,run_id,name,vertical,town,postcode,address,website,domain,phone,google_place_id,rating,review_count,director_name,companies_house_number,is_group_owned,is_chain,chain_reason,priority,priority_score,created_at,top_pain_review
934,36,5 Way Electrical,electricians,"Streatham, South London",SW16 6HG,"Flat A-C, 312 Streatham High Rd, London SW16 6HG",https://claudioc.co.uk/,claudioc.co.uk,020 3769 2477,ChIJg-FaOhAB7qURRK0xEo-BNVc,5.0,1,,,0,0,,,,2026-08-21T18:58:18.098799+00:00,
935,36,Now Electrics,electricians,"Streatham, South London",SW16 5NL,"2, Greyhound Ln, London SW16 5NL",https://nowelectrics.co.uk/,nowelectrics.co.uk,07888 837707,ChIJqWcGT_gQ6QsRRIPA8DflJ4w,5.0,31,"SOGGA, Michael Dixie",14562588,0,0,,,,2026-08-21T18:58:18.539801+00:00,
936,36,Jamie's Electrics,electricians,"Streatham, South London",SW16 5EQ,"137 Sherwood Ave, London SW16 5EQ",,,07704 749213,ChIJvSXk4Lt4gmIRbMfFE8gZdaE,5.0,43,,,0,0,,,,2026-08-21T18:58:18.742418+00:00,
937,36,Noborder Electrical Services Ltd,electricians,"Streatham, South London",SW16 2UL,"94 Sunnyhill Rd, London SW16 2UL",,,07872 112691,ChIJ--IGcAMddkgR7qahTDw0cUM,5.0,13,,,0,0,,,,2026-08-21T18:58:19.042409+00:00,
938,36,Rapid Electrical Services 4U Streatham,electricians,"Streatham, South London",SW16 2AT,"6 Shrubbery Rd, London SW16 2AT",,,07411 028279,ChIJB1c8KjwHdkgRh_8y1JCJ7xc,4.6,10,"ASAD, Ali",17136309,0,0,,,,2026-08-21T18:58:19.604737+00:00,
939,36,eLucas - Qualified electrician,electricians,"Streatham, South London",SW16 6LT,"Conyers Rd, London SW16 6LT",http://elucas.co.uk/,elucas.co.uk,07448 348001,ChIJ6VuNlCUHdkgRIIv9HHEw934,5.0,9,,,0,0,,,,2026-08-21T18:58:19.853083+00:00,
940,36,SafeApproach Services Ltd,electricians,"Streatham, South London",SE27 0TY,"19, 21 Chapel Rd, Norwood, London SE27 0TY",http://safeapproach.uk/,safeapproach.uk,020 3951 2080,ChIJV5Gg5yEHdkgRW-TlY8tlh5A,5.0,161,"GUTIN, Bilal",16357407,0,0,,,,2026-08-21T18:58:20.365907+00:00,
941,36,CRW Electrical Solutions Ltd,electricians,"Streatham, South London",SW16 1EQ,"10, Streatleigh Parade, London SW16 1EQ",,,07733 538383,ChIJq_i88I5SWogRQGTNITFBC4U,5.0,9,"WILLIAMS, Cliff Roy",09541969,0,0,,,,2026-08-21T18:58:20.838575+00:00,
942,36,4QE Electrical Services Ltd,electricians,"Streatham, South London",SW16 2PW,"Adare Walk, London SW16 2PW",http://www.4qe.co.uk/,4qe.co.uk,020 3301 4886,ChIJAXR7oXwFdkgRPIUpsEdUsew,5.0,32,"RIAZ, Hassan",10839580,0,0,,,,2026-08-21T18:58:21.421542+00:00,
943,36,BK Electrical,electricians,"Streatham, South London",SW16 2BE,"78 Gleneldon Rd, London SW16 2BE",http://bkelectrical.com/,bkelectrical.com,07930 925386,ChIJl-iPJZwGdkgRLMOt3JQeGLE,5.0,5,"BARTLETT, Alison",05522411,0,0,,,,2026-08-21T18:58:21.885266+00:00,
944,36,Electric bike shop Streatham,electricians,"Streatham, South London",SW16 6EG,"183 Streatham High Rd, London SW16 6EG",,,07398 753737,ChIJ68lHNpIHdkgR3rU8GMXMuzM,4.8,62,"ATKINS, Stuart",09097113,1,1,Companies House PSC shows corporate-entity ownership (company 09097113),,,2026-08-21T18:58:22.361621+00:00,
945,36,Steve Monk Electricians Streatham Park,electricians,"Streatham, South London",SW16 6AY,"35 Gleneagle Rd, London SW16 6AY",,,0800 078 6037,ChIJr_nECYQGdkgRQu0gnPHYK-k,4.4,8,"BLACK, Steven",09065170,0,0,,,,2026-08-21T18:58:22.817366+00:00,
946,36,JJ Electrical Services Ltd,electricians,"Streatham, South London",SW16 6AB,"20 Gleneagle Rd, London SW16 6AB",,,020 7622 8422,ChIJnyO9CgoFdkgRO97OGmHn64g,5.0,1,"HENDERSON, Joel",03910481,0,0,,,,2026-08-21T18:58:23.338945+00:00,
947,36,Balham Electrical Services Limited,electricians,"Streatham, South London",SW12 8NW,London SW12 8NW,http://www.besltd247.co.uk/,besltd247.co.uk,07595 700715,ChIJwdlTVMAFdkgRoyDJ6xhSJJc,4.8,117,"MESSENGER, Philip",07306452,0,0,,,,2026-08-21T18:58:23.835995+00:00,
