id,run_id,name,vertical,town,postcode,address,website,domain,phone,google_place_id,rating,review_count,director_name,companies_house_number,is_group_owned,is_chain,chain_reason,priority,priority_score,created_at,top_pain_review
530,22,"TF Solutions Ltd, Guildford",hvac,"Guildford, Surrey",GU1 1SZ,"Unit 3b, Opus Park, Guildford GU1 1SZ",http://www.tfsolutions.co.uk/,tfsolutions.co.uk,01483 939110,ChIJbeXDBjDXdUgRidDsIFOCAbo,5.0,3,,BR024650,0,0,,,,2026-08-19T06:06:11.818953+00:00,
531,22,DDP Air Conditioning,hvac,"Guildford, Surrey",GU3 3FN,"Halifax Cl, Wood Street Village, Guildford GU3 3FN",https://www.ddpairconditioning.co.uk/,ddpairconditioning.co.uk,07895 580122,ChIJ-VAgOe3XdUgR9T-7OXcwrGE,5.0,8,"CLARK, Andrew Eric Thomas",09450604,0,1,same Companies House company number seen at 3 discovered locations,,,2026-08-19T06:06:12.284725+00:00,
532,22,Pearson Air Ltd,hvac,"Guildford, Surrey",GU2 9SB,"3 Northway, Guildford GU2 9SB",http://www.pearsonair.co.uk/,pearsonair.co.uk,01483 399463,ChIJTwBhlCvRdUgRbfPbxrCsdVA,5.0,23,"PEARSON, Michael Richard William",12167329,0,0,,,,2026-08-19T06:06:12.746604+00:00,
533,22,Premier Heating Surrey Ltd,hvac,"Guildford, Surrey",GU3 3HQ,"Unit 3, Clasford Farm House, Aldershot Rd, Wood Street Village, Guildford GU3 3HQ",https://premierheating.net/?utm_source=google&utm_medium=local&utm_campaign=1&utm_content=primary,premierheating.net,01483 234701,ChIJHVhPeLXWdUgRvmPWdR3XoLQ,4.8,107,"RICHARDS, Keith David",00993248,0,0,,,,2026-08-19T06:06:13.222979+00:00,
534,22,ALD Plumbing and Heating,hvac,"Guildford, Surrey",GU3 3DH,"9 The Oval, Wood Street Village, Guildford GU3 3DH",,,07553 220181,ChIJrbjyVtdf44ERIq1cSMW8PeI,5.0,12,"SELIMAJ, Eraldo",16972607,0,0,,,,2026-08-19T06:06:13.716170+00:00,
535,22,DP Heating,hvac,"Guildford, Surrey",GU1 2UH,"15 Bushy Hill Dr, Guildford GU1 2UH",http://www.dpheating.co.uk/,dpheating.co.uk,07957 365511,ChIJO71RgT3adUgR1c9F_QBPLrU,5.0,76,"PAXTON, David George",14514055,1,1,Companies House PSC shows corporate-entity ownership (company 14514055),,,2026-08-19T06:06:14.189813+00:00,
536,22,BTU (Installation & Maintenance) Ltd,hvac,"Guildford, Surrey",GU1 1JB,"38 Weyside Rd, Guildford GU1 1JB",http://www.btu-group.com/,btu-group.com,01483 590690,ChIJY0VJbLjQdUgRG0K8up52vXI,2.4,39,"BASS, Paul William",01561231,1,1,Companies House PSC shows corporate-entity ownership (company 01561231),,,2026-08-19T06:06:14.727897+00:00,
537,22,Bailey Plumbing & Heating (UK) Ltd,hvac,"Guildford, Surrey",GU2 8FT,"Unit 2, Midleton Enterprise Park, Guildford GU2 8FT",http://www.bailey-surrey.co.uk/,bailey-surrey.co.uk,01483 343199,ChIJ5wT6qbzXdUgRDL-gSTRlL5s,4.8,79,"BAILEY, Guy Dennis",09126002,0,0,,,,2026-08-19T06:06:15.249937+00:00,
538,22,A C S Air Conditioning Services,hvac,"Guildford, Surrey",GU7 3EH,"1, Stoneyard Garage, 29 St John's St, Farncombe, Godalming GU7 3EH",https://www.acs-aircon.co.uk/,acs-aircon.co.uk,01483 415935,ChIJMxN8NMLRdUgRMLU_QCunsQc,4.4,11,"BARNES, Adam",16498320,0,1,same Companies House company number seen at 2 discovered locations,,,2026-08-19T06:06:16.283998+00:00,
539,22,Mick Smith Heating & Plumbing Ltd,hvac,"Guildford, Surrey",GU2 9YL,"6 Weydown Cl, Guildford GU2 9YL",http://www.micksmithheatingandplumbingltd.com/,micksmithheatingandplumbingltd.com,07932 018965,ChIJzQoVgDLXdUgRj4sb5UccAWY,5.0,15,"SMITH, Alexander Michael",04723597,0,0,,,,2026-08-19T06:06:16.805585+00:00,
540,22,GDK air conditioning,hvac,"Guildford, Surrey",GU3 3HX,"Broadstreet Common, Aldershot Rd, Guildford GU3 3HX",http://www.guildford-air-conditioning.co.uk/,guildford-air-conditioning.co.uk,01483 236584,ChIJi5Qbd6vQdUgR16UrwcMeoqM,4.0,4,"WILLEY, Darren David",04584181,1,1,Companies House PSC shows corporate-entity ownership (company 04584181),,,2026-08-19T06:06:17.278421+00:00,
542,22,Air Conditioning Guildford,hvac,"Guildford, Surrey",,,https://wilsair.co.uk/guildford,wilsair.co.uk,,,,,"HAAGAAS, Petter Ivar",10164850,1,1,Companies House PSC shows corporate-entity ownership (company 10164850); same Companies House company number seen at 2 discovered locations,,,2026-08-19T06:09:10.678396+00:00,
543,22,Air Conditioning Services Guildford,hvac,"Guildford, Surrey",,,https://www.csheating-ltd.com/guildford/air-conditioning/,csheating-ltd.com,,,,,"BARNES, Adam",16498320,0,1,same Companies House company number seen at 2 discovered locations; URL path ends in/contains the searched town ('guildford') — per-town landing page pattern,,,2026-08-19T06:09:11.180145+00:00,
544,22,Tempest Air Conditioning,hvac,"Guildford, Surrey",,,https://tempestac.co.uk/,tempestac.co.uk,,,,,"SPINKS, Hayden Martin Robert Darren",16512664,0,0,,,,2026-08-19T06:09:11.639440+00:00,
545,22,Air Conditioning & Heat Pump Services Guildford,hvac,"Guildford, Surrey",,,https://www.anemoiair.uk/areas-served/guildford,anemoiair.uk,,,,,"RIECHERT, Maik",15118535,0,0,,,,2026-08-19T06:09:12.198497+00:00,
546,22,"LG HVAC Services Guildford, Surrey",hvac,"Guildford, Surrey",,,https://www.winstanley-electrical.com/1k-air-conditioning-repair-lg/guildford-surrey-uk,winstanley-electrical.com,,,,,"CARLEY, Graham Leslie",15994320,0,0,,,,2026-08-19T06:09:12.704220+00:00,
547,22,"Air Conditioning Installation Guildford, Surrey",hvac,"Guildford, Surrey",,,https://www.mechcool.co.uk/air-conditioning-guildford/,mechcool.co.uk,01403 791307,,,,"PAPA, Almpion",15327650,0,1,same Companies House company number seen at 4 discovered locations; URL path ends in/contains the searched town ('guildford') — per-town landing page pattern,,,2026-08-19T06:09:13.170315+00:00,
548,22,Air Conditioning Guildford,hvac,"Guildford, Surrey",,,https://www.climate-environmental.co.uk/service/air-conditioning-guildford/,climate-environmental.co.uk,,,,,"HAAGAAS, Petter Ivar",10164850,1,1,Companies House PSC shows corporate-entity ownership (company 10164850); same Companies House company number seen at 2 discovered locations; URL path ends in/contains the searched town ('guildford') — per-town landing page pattern,,,2026-08-19T06:09:13.653616+00:00,
